access,area,bridge,distance,from,hgv,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel
,,,26.742104,5074810515,,service,,,,,,,parking_aisle,5074810513,
,,,26.742104,5074810513,,service,,,,,,,parking_aisle,5074810515,
,,,10.540435,5074810513,,service,,,,,,,parking_aisle,5074810505,
,,,10.540435,5074810505,,service,,,,,,,parking_aisle,5074810513,
,,,53.944739,4697638183,,residential,,,,,,,,5074810511,
,,,53.944739,5074810511,,residential,,,,,,,,4697638183,
,,,78.747448,5074810511,,service,,,,,,,parking_aisle,5074810512,
,,,78.747448,5074810512,,service,,,,,,,parking_aisle,5074810511,
,,,21.833715,5074810513,,service,,,,,,,parking_aisle,5074810512,
,,,21.833715,5074810512,,service,,,,,,,parking_aisle,5074810513,
,,,25.473632,5074810515,,service,,,,,,,parking_aisle,5074810517,
,,,25.473632,5074810517,,service,,,,,,,parking_aisle,5074810515,
,,,66.026591,5074810949,,service,,,,,,,parking_aisle,5074810956,
,,,66.026591,5074810956,,service,,,,,,,parking_aisle,5074810949,
,,,90.960749,5074810957,,service,,,,,,,parking_aisle,5074810964,
,,,90.960749,5074810964,,service,,,,,,,parking_aisle,5074810957,
,,,101.931092,5074810964,,service,,,,,,,parking_aisle,5074810949,
,,,101.931092,5074810949,,service,,,,,,,parking_aisle,5074810964,
,,,29.298204,5074810976,,service,,,,,,,driveway,5074810977,
,,,29.298204,5074810977,,service,,,,,,,driveway,5074810976,
,,,21.991191,5074810977,,service,,,,,,,driveway,5074810979,
,,,21.991191,5074810979,,service,,,,,,,driveway,5074810977,
,,,71.716873,5074810979,,service,,,,,,,parking_aisle,5074810980,
,,,71.716873,5074810980,,service,,,,,,,parking_aisle,5074810979,
,,,46.663145,5074810981,,service,,,,,,,parking_aisle,5074810998,
,,,46.663145,5074810998,,service,,,,,,,parking_aisle,5074810981,
,,,24.433176,5074810998,,service,,,,,,,parking_aisle,5074810980,
,,,24.433176,5074810980,,service,,,,,,,parking_aisle,5074810998,
,,,118.312493,5074810980,,service,,,,,,,parking_aisle,5074810982,
,,,118.312493,5074810982,,service,,,,,,,parking_aisle,5074810980,
,,,42.860215,5074810983,,service,,,,,,,driveway,5074810982,
,,,42.860215,5074810982,,service,,,,,,,driveway,5074810983,
,,,46.315298,5074810982,,service,,,,,,,driveway,5074810988,
,,,46.315298,5074810988,,service,,,,,,,driveway,5074810982,
,,,19.333446,5074810989,,service,,,,,,,driveway,5074810988,
,,,19.333446,5074810988,,service,,,,,,,driveway,5074810989,
,,,20.23607,5074810988,,service,,,,,,,driveway,5074810996,
,,,20.23607,5074810996,,service,,,,,,,driveway,5074810988,
,,,16.472309,5074810996,,service,,,,,,,driveway,5074810990,
,,,16.472309,5074810990,,service,,,,,,,driveway,5074810996,
,,,16.661239,5074810990,,service,,,,,,,driveway,5074810982,
,,,16.661239,5074810982,,service,,,,,,,driveway,5074810990,
,,,56.699579,5074810989,,service,,,,,,,parking_aisle,5074810995,
,,,56.699579,5074810995,,service,,,,,,,parking_aisle,5074810989,
,,,18.772183,5074810995,,service,,,,,,,parking_aisle,5074810997,
,,,18.772183,5074810997,,service,,,,,,,parking_aisle,5074810995,
,,,70.384571,5074810997,,service,,,,,,,parking_aisle,5074810990,
,,,70.384571,5074810990,,service,,,,,,,parking_aisle,5074810997,
,,,58.038434,5074810995,,service,,,,,,,parking_aisle,5074810988,
,,,58.038434,5074810988,,service,,,,,,,parking_aisle,5074810995,
,,,63.87846,5074810996,,service,,,,,,,parking_aisle,5074810997,
,,,63.87846,5074810997,,service,,,,,,,parking_aisle,5074810996,
,,,65.367054,5074810998,,service,,,,,yes,,parking_aisle,5074810977,
,,,65.367054,5074810977,,service,,,,,yes,,parking_aisle,5074810998,
,,,25.806243,5074810999,,service,,,,,,,driveway,5074811000,
,,,25.806243,5074811000,,service,,,,,,,driveway,5074810999,
,,,32.51448,5074811001,,service,,,,,,,driveway,5074811002,
,,,32.51448,5074811002,,service,,,,,,,driveway,5074811001,
,,,102.957157,5074811000,,service,,,,,,,parking_aisle,5074811002,
,,,102.957157,5074811002,,service,,,,,,,parking_aisle,5074811000,
,,,80.228437,2448777990,,residential,,,,North Lalley Lane,no,,,2448778087,
,,,80.228437,2448778087,,residential,,,,North Lalley Lane,no,,,2448777990,
,,,137.948081,2448778087,,residential,,,,North Lalley Lane,no,,,5074811021,
,,,137.948081,5074811021,,residential,,,,North Lalley Lane,no,,,2448778087,
,,,148.127216,5074811021,,residential,,,,North Lalley Lane,no,,,2379631866,
,,,148.127216,2379631866,,residential,,,,North Lalley Lane,no,,,5074811021,
,,,81.442777,2379631866,,residential,,,,North Lalley Lane,no,,,2494600897,
,,,81.442777,2494600897,,residential,,,,North Lalley Lane,no,,,2379631866,
,,,84.239148,2494600897,,residential,,,,North Lalley Lane,no,,,2379630095,
,,,84.239148,2379630095,,residential,,,,North Lalley Lane,no,,,2494600897,
,,,181.989124,2379630095,,residential,,,,North Lalley Lane,no,,,2379626248,
,,,181.989124,2379626248,,residential,,,,North Lalley Lane,no,,,2379630095,
,,,127.656225,2379626248,,residential,,,,North Lalley Lane,no,,,2379627382,
,,,127.656225,2379627382,,residential,,,,North Lalley Lane,no,,,2379626248,
,,,63.758569,5074811030,,unclassified,,,,,,,,5074811034,
,,,63.758569,5074811034,,unclassified,,,,,,,,5074811030,
,,,78.508051,5074811034,,unclassified,,,,,,,,5074811047,
,,,78.508051,5074811047,,unclassified,,,,,,,,5074811034,
,,,68.730702,5074811047,,unclassified,,,,,,,,5074811040,
,,,68.730702,5074811040,,unclassified,,,,,,,,5074811047,
,,,38.121653,5074811032,,service,,,,,,,driveway,5074811039,
,,,38.121653,5074811039,,service,,,,,,,driveway,5074811032,
,,,219.547803,5074811034,,service,,,,,,,driveway,5074811039,
,,,219.547803,5074811039,,service,,,,,,,driveway,5074811034,
,,,36.046146,5074811040,,service,,,,,,,driveway,5074811055,
,,,36.046146,5074811055,,service,,,,,,,driveway,5074811040,
,,,20.106223,5074811055,,service,,,,,,,driveway,5074811057,
,,,20.106223,5074811057,,service,,,,,,,driveway,5074811055,
,,,18.800739,5074811057,,service,,,,,,,driveway,5074811059,
,,,18.800739,5074811059,,service,,,,,,,driveway,5074811057,
,,,19.453516,5074811059,,service,,,,,,,driveway,5074811061,
,,,19.453516,5074811061,,service,,,,,,,driveway,5074811059,
,,,19.453481,5074811061,,service,,,,,,,driveway,5074811063,
,,,19.453481,5074811063,,service,,,,,,,driveway,5074811061,
,,,68.707482,5074811063,,service,,,,,,,driveway,5074811062,
,,,68.707482,5074811062,,service,,,,,,,driveway,5074811063,
,,,18.800546,5074811062,,service,,,,,,,driveway,5074811060,
,,,18.800546,5074811060,,service,,,,,,,driveway,5074811062,
,,,19.026219,5074811060,,service,,,,,,,driveway,5074811058,
,,,19.026219,5074811058,,service,,,,,,,driveway,5074811060,
,,,19.670894,5074811058,,service,,,,,,,driveway,5074811056,
,,,19.670894,5074811056,,service,,,,,,,driveway,5074811058,
,,,19.453281,5074811056,,service,,,,,,,driveway,5074811054,
,,,19.453281,5074811054,,service,,,,,,,driveway,5074811056,
,,,35.52201,5074811054,,service,,,,,,,driveway,5074811047,
,,,35.52201,5074811047,,service,,,,,,,driveway,5074811054,
,,,68.715925,5074811054,,service,,,,,,,parking_aisle,5074811055,
,,,68.715925,5074811055,,service,,,,,,,parking_aisle,5074811054,
,,,68.716958,5074811056,,service,,,,,,,parking_aisle,5074811057,
,,,68.716958,5074811057,,service,,,,,,,parking_aisle,5074811056,
,,,68.705836,5074811058,,service,,,,,,,parking_aisle,5074811059,
,,,68.705836,5074811059,,service,,,,,,,parking_aisle,5074811058,
,,,68.704458,5074811060,,service,,,,,,,parking_aisle,5074811061,
,,,68.704458,5074811061,,service,,,,,,,parking_aisle,5074811060,
,,,68.707482,5074811062,,service,,,,,,,parking_aisle,5074811063,
,,,68.707482,5074811063,,service,,,,,,,parking_aisle,5074811062,
,,,54.52311,5074811100,,unclassified,,,,,,,,5074811114,
,,,54.52311,5074811114,,unclassified,,,,,,,,5074811100,
,,,44.724077,5074811114,,unclassified,,,,,,,,5074811108,
,,,44.724077,5074811108,,unclassified,,,,,,,,5074811114,
,,,58.489365,5074811108,,service,,,,,,,parking_aisle,5074811110,
,,,58.489365,5074811110,,service,,,,,,,parking_aisle,5074811108,
,,,68.953931,5074811110,,service,,,,,,,drive-through,5074811114,
,,,68.953931,5074811114,,service,,,,,,,drive-through,5074811110,
,,,55.035063,5074811270,,service,,,,,,,parking_aisle,5074811279,
,,,55.035063,5074811279,,service,,,,,,,parking_aisle,5074811270,
,,,21.077529,5074811279,,service,,,,,,,parking_aisle,5074811271,
,,,21.077529,5074811271,,service,,,,,,,parking_aisle,5074811279,
,,,52.866468,5074811278,,service,,,,,,,parking_aisle,5074811281,
,,,52.866468,5074811281,,service,,,,,,,parking_aisle,5074811278,
,,,55.500036,5074811281,,service,,,,,,,parking_aisle,5074811271,
,,,55.500036,5074811271,,service,,,,,,,parking_aisle,5074811281,
,,,59.383075,5074811279,,service,,,,,,,parking_aisle,5074811281,
,,,59.383075,5074811281,,service,,,,,,,parking_aisle,5074811279,
,,,28.509182,5074811426,,service,,,,,,,driveway,3103043751,
,,,28.509182,3103043751,,service,,,,,,,driveway,5074811426,
,,,32.965913,5074811428,,service,,,,,,,parking_aisle,5074811429,
,,,32.965913,5074811429,,service,,,,,,,parking_aisle,5074811428,
,,,30.029036,5074811429,,service,,,,,,,parking_aisle,5074811432,
,,,30.029036,5074811432,,service,,,,,,,parking_aisle,5074811429,
,,,29.369676,5074811432,,service,,,,,,,parking_aisle,3103043744,
,,,29.369676,3103043744,,service,,,,,,,parking_aisle,5074811432,
,,,49.415216,5074811429,,service,,,,,,,parking_aisle,5074811430,
,,,49.415216,5074811430,,service,,,,,,,parking_aisle,5074811429,
,,,24.423652,5074811431,,service,,,,,,,parking_aisle,5074811432,
,,,24.423652,5074811432,,service,,,,,,,parking_aisle,5074811431,
,,,26.040674,5074811435,,service,,,,,,,parking_aisle,5074811442,
,,,26.040674,5074811442,,service,,,,,,,parking_aisle,5074811435,
,,,19.787349,5074811442,,service,,,,,,,parking_aisle,5074811443,
,,,19.787349,5074811443,,service,,,,,,,parking_aisle,5074811442,
,,,90.401588,5074811443,,service,,,,,,,parking_aisle,5074811439,
,,,90.401588,5074811439,,service,,,,,,,parking_aisle,5074811443,
,,,34.214538,5074811440,,service,,,,,,,parking_aisle,5074811442,
,,,34.214538,5074811442,,service,,,,,,,parking_aisle,5074811440,
,,,65.029293,5074811443,,service,,,,,,,parking_aisle,3103043743,
,,,65.029293,3103043743,,service,,,,,,,parking_aisle,5074811443,
,,,113.960731,5074811568,,unclassified,,,,Darryl Place,,,,5074811573,
,,,113.960731,5074811573,,unclassified,,,,Darryl Place,,,,5074811568,
,,,85.243816,5082212935,,service,,,,,,,driveway,5082212941,
,,,85.243816,5082212941,,service,,,,,,,driveway,5082212935,
,,,93.685892,5082212941,,service,,,,,,,driveway,5082212937,
,,,93.685892,5082212937,,service,,,,,,,driveway,5082212941,
,,,49.68734,5082212937,,service,,,,,,,driveway,5082212938,
,,,49.68734,5082212938,,service,,,,,,,driveway,5082212937,
,,,45.100734,5082212939,,service,,,,,,,driveway,5082212940,
,,,45.100734,5082212940,,service,,,,,,,driveway,5082212939,
,,,82.404802,5082212941,,service,,,,,,,parking_aisle,5082212940,
,,,82.404802,5082212940,,service,,,,,,,parking_aisle,5082212941,
,,,127.796536,5082212984,,service,,,,,,,parking_aisle,5082212988,
,,,127.796536,5082212988,,service,,,,,,,parking_aisle,5082212984,
,,,98.858411,5082212988,,service,,,,,,,parking_aisle,6316926341,
,,,98.858411,6316926341,,service,,,,,,,parking_aisle,5082212988,
,,,50.665646,1911902874,,service,,,,,,,driveway,5082213002,
,,,50.665646,5082213002,,service,,,,,,,driveway,1911902874,
,,,16.873719,5082213002,,service,,,,,,,driveway,5082212989,
,,,16.873719,5082212989,,service,,,,,,,driveway,5082213002,
,,,65.639082,5082212989,,service,,,,,,,parking_aisle,5082212991,
,,,65.639082,5082212991,,service,,,,,,,parking_aisle,5082212989,
,,,73.35064,5082212992,,service,,,,,,,parking_aisle,5082212991,
,,,73.35064,5082212991,,service,,,,,,,parking_aisle,5082212992,
,,,167.273622,5082212991,,service,,,,,,,parking_aisle,5082213006,
,,,167.273622,5082213006,,service,,,,,,,parking_aisle,5082212991,
,,,67.727481,5082213006,,service,,,,,,,parking_aisle,5082213014,
,,,67.727481,5082213014,,service,,,,,,,parking_aisle,5082213006,
,,,40.249274,5082213014,,service,,,,,,,parking_aisle,5082213017,
,,,40.249274,5082213017,,service,,,,,,,parking_aisle,5082213014,
,,,21.855139,5082213017,,service,,,,,,,parking_aisle,5082212993,
,,,21.855139,5082212993,,service,,,,,,,parking_aisle,5082213017,
,,,40.035532,5082212993,,service,,,,,,,parking_aisle,5082212994,
,,,40.035532,5082212994,,service,,,,,,,parking_aisle,5082212993,
,,,109.968731,5082212994,,service,,,,,,,parking_aisle,5082212997,
,,,109.968731,5082212997,,service,,,,,,,parking_aisle,5082212994,
,,,88.676119,5082212997,,service,,,,,,,parking_aisle,5082213003,
,,,88.676119,5082213003,,service,,,,,,,parking_aisle,5082212997,
,,,98.557209,5082213003,,service,,,,,,,parking_aisle,5082213002,
,,,98.557209,5082213002,,service,,,,,,,parking_aisle,5082213003,
,,,91.446216,5082213003,,service,,,,,,,parking_aisle,5082213006,
,,,91.446216,5082213006,,service,,,,,,,parking_aisle,5082213003,
,,,75.587002,5082213002,,service,,,,,,,parking_aisle,5082213011,
,,,75.587002,5082213011,,service,,,,,,,parking_aisle,5082213002,
,,,8.438887,5082213011,,service,,,,,,,parking_aisle,5082213010,
,,,8.438887,5082213010,,service,,,,,,,parking_aisle,5082213011,
,,,37.652291,5082213010,,service,,,,,,,parking_aisle,5082213007,
,,,37.652291,5082213007,,service,,,,,,,parking_aisle,5082213010,
,,,37.652291,5082213007,,service,,,,,,,parking_aisle,5082213010,
,,,37.652291,5082213010,,service,,,,,,,parking_aisle,5082213007,
,,,81.067376,5082213011,,service,,,,,,,parking_aisle,5082212992,
,,,81.067376,5082212992,,service,,,,,,,parking_aisle,5082213011,
,,,56.830211,5082213014,,service,,,,,,,parking_aisle,5082213018,
,,,56.830211,5082213018,,service,,,,,,,parking_aisle,5082213014,
,,,21.647982,5082213018,,service,,,,,,,parking_aisle,5082212994,
,,,21.647982,5082212994,,service,,,,,,,parking_aisle,5082213018,
,,,40.433091,5082213017,,service,,,,,,,parking_aisle,5082213018,
,,,40.433091,5082213018,,service,,,,,,,parking_aisle,5082213017,
,,,17.668715,5082212997,,service,,,,,,,driveway,5082213019,
,,,17.668715,5082213019,,service,,,,,,,driveway,5082212997,
,,,98.99219,3103141132,,residential,,,,South Brookside Circle,,,,3103141133,
,,,98.99219,3103141133,,residential,,,,South Brookside Circle,,,,3103141132,
,,,215.147978,5082213020,,tertiary,,,,West 85th Street,,,,5082213123,
,,,215.147978,5082213123,,tertiary,,,,West 85th Street,,,,5082213020,
,,,286.946386,5082213123,,tertiary,,,,West 85th Street,,,,2462424655,
,,,286.946386,2462424655,,tertiary,,,,West 85th Street,,,,5082213123,
,,,16.85999,2462424621,,service,,,,,,,,5082213123,
,,,16.85999,5082213123,,service,,,,,,,,2462424621,
,,,109.035485,5082213123,,service,,,,,,,,5082213129,
,,,109.035485,5082213129,,service,,,,,,,,5082213123,
,,,122.096916,5082213129,,service,,,,,,,,5082213128,
,,,122.096916,5082213128,,service,,,,,,,,5082213129,
,,,158.337636,5074691479,,residential,,,,West Schofield Street,,,,5074691480,
,,,158.337636,5074691480,,residential,,,,West Schofield Street,,,,5074691479,
,,,94.461219,5074691476,,residential,,,,South Ruger Avenue,,,,5074691479,
,,,94.461219,5074691479,,residential,,,,South Ruger Avenue,,,,5074691476,
,,,59.278371,80240030,,residential,,,,South Beal Avenue,,,,5082213172,
,,,59.278371,5082213172,,residential,,,,South Beal Avenue,,,,80240030,
,,,38.095527,5082213172,,residential,,,,South Beal Avenue,,,,5082213148,
,,,38.095527,5082213148,,residential,,,,South Beal Avenue,,,,5082213172,
,,,92.652822,5082213148,,residential,,,,South Beal Avenue,,,,5082213162,
,,,92.652822,5082213162,,residential,,,,South Beal Avenue,,,,5082213148,
,,,32.456264,5082213162,,residential,,,,South Beal Avenue,,,,5082213159,
,,,32.456264,5082213159,,residential,,,,South Beal Avenue,,,,5082213162,
,,,59.317797,5082213159,,residential,,,,South Beal Avenue,,,,5082213154,
,,,59.317797,5082213154,,residential,,,,South Beal Avenue,,,,5082213159,
,,,81.819194,5082213154,,residential,,,,South Beal Avenue,,,,5082213134,
,,,81.819194,5082213134,,residential,,,,South Beal Avenue,,,,5082213154,
,,,96.123075,5082213134,,residential,,,,South Beal Avenue,,,,3033839253,
,,,96.123075,3033839253,,residential,,,,South Beal Avenue,,,,5082213134,
,,,90.050449,5082213136,,residential,,,,South Trailsedge Circle,,,,5082213139,
,,,90.050449,5082213139,,residential,,,,South Trailsedge Circle,,,,5082213136,
,,,264.732235,5082213148,,residential,,,,West Shipton Street,,,,5082213149,
,,,264.732235,5082213149,,residential,,,,West Shipton Street,,,,5082213148,
,,,89.424384,5082213171,,residential,,,,West 77th Street,,,,5082213152,
,,,89.424384,5082213152,,residential,,,,West 77th Street,,,,5082213171,
,,,90.915744,5082213151,,residential,,,,West Ballard Street,,,,5082213157,
,,,90.915744,5082213157,,residential,,,,West Ballard Street,,,,5082213151,
,,,106.07239,5082213157,,residential,,,,West Ballard Street,,,,5082213155,
,,,106.07239,5082213155,,residential,,,,West Ballard Street,,,,5082213157,
,,,69.786792,5082213155,,residential,,,,West Ballard Street,,,,5082213154,
,,,69.786792,5082213154,,residential,,,,West Ballard Street,,,,5082213155,
,,,265.788884,5082213162,,residential,,,,West Bridger Street,,,,5082213163,
,,,265.788884,5082213163,,residential,,,,West Bridger Street,,,,5082213162,
,,,191.207585,5082213163,,residential,,,,South Bridger Place,,,,5082213171,
,,,191.207585,5082213171,,residential,,,,South Bridger Place,,,,5082213163,
,,,94.388198,5082213149,,residential,,,,South Hanson Avenue,,,,5082213163,
,,,94.388198,5082213163,,residential,,,,South Hanson Avenue,,,,5082213149,
,,,90.072141,5082213163,,residential,,,,South Hanson Avenue,,,,5082213151,
,,,90.072141,5082213151,,residential,,,,South Hanson Avenue,,,,5082213163,
,,,86.731319,5082213151,,residential,,,,South Hanson Avenue,,,,5082213152,
,,,86.731319,5082213152,,residential,,,,South Hanson Avenue,,,,5082213151,
,,,173.568692,80237513,,residential,,,,South Peterson Drive,,,,3103568150,
,,,173.568692,3103568150,,residential,,,,South Peterson Drive,,,,80237513,
,,,150.451906,2598764898,,residential,,,,West 18th Street,,,,2598764896,
,,,150.451906,2598764896,,residential,,,,West 18th Street,,,,2598764898,
,,,91.367617,1341640390,,residential,,,,West Kelsey Street,,,,80759241,
,,,91.367617,80759241,,residential,,,,West Kelsey Street,,,,1341640390,
,,,89.690382,80759241,,residential,,,,West Kelsey Street,,,,80677757,
,,,89.690382,80677757,,residential,,,,West Kelsey Street,,,,80759241,
,,,87.126785,80677757,,residential,,,,West Kelsey Street,,,,80742503,
,,,87.126785,80742503,,residential,,,,West Kelsey Street,,,,80677757,
,,,64.273887,80655001,,residential,,,,South Discovery Avenue,,,,1341640421,
,,,64.273887,1341640421,,residential,,,,South Discovery Avenue,,,,80655001,
,,,278.408658,1341640421,,residential,,,,South Discovery Avenue,,,,80655009,
,,,278.408658,80655009,,residential,,,,South Discovery Avenue,,,,1341640421,
,,,46.869058,80655009,,residential,,,,South Discovery Avenue,,,,80649671,
,,,46.869058,80649671,,residential,,,,South Discovery Avenue,,,,80655009,
,,,71.282541,80649671,,residential,,,,South Discovery Avenue,,,,80655011,
,,,71.282541,80655011,,residential,,,,South Discovery Avenue,,,,80649671,
